"No.","Time","Source","Destination","Protocol","Length","Info"
"95","6.402511","192.168.56.101","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"96","6.402513","192.168.56.101","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"97","6.430818","192.168.56.101","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
"98","6.430820","192.168.56.101","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
"99","6.459007","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"100","6.459009","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"101","6.626666","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"102","6.626669","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"103","6.657703","192.168.56.101","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"104","6.657705","192.168.56.101","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"105","6.658214","192.168.56.101","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
"106","6.658215","192.168.56.101","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
"107","6.828122","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<1e>"
"108","6.828124","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<1e>"
"109","7.087573","192.168.56.101","8.8.8.8","DNS","76","Standard query 0x025f A www.msftncsi.com"
"110","7.123493","8.8.8.8","192.168.56.101","DNS","182","Standard query response 0x025f A www.msftncsi.com CNAME www.msftncsi.com.edgesuite.net CNAME a1961.g2.akamai.net A 96.17.176.177 A 96.17.176.171"
"111","7.130632","192.168.56.101","96.17.176.177","TCP","66","49159  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"112","7.143115","96.17.176.177","192.168.56.101","TCP","58","80  >  49159 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"113","7.143318","192.168.56.101","96.17.176.177","TCP","54","49159  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"114","7.144259","192.168.56.101","96.17.176.177","HTTP","151","GET /ncsi.txt HTTP/1.1 "
"115","7.144429","96.17.176.177","192.168.56.101","TCP","54","80  >  49159 [ACK] Seq=1 Ack=98 Win=65535 Len=0"
"116","7.161737","96.17.176.177","192.168.56.101","HTTP","233","HTTP/1.1 200 OK  (text/plain)"
"117","7.161749","96.17.176.177","192.168.56.101","TCP","54","80  >  49159 [FIN, ACK] Seq=180 Ack=98 Win=65535 Len=0"
"118","7.161926","192.168.56.101","96.17.176.177","TCP","54","49159  >  80 [ACK] Seq=98 Ack=181 Win=64061 Len=0"
"119","7.162261","192.168.56.101","96.17.176.177","TCP","54","49159  >  80 [FIN, ACK] Seq=98 Ack=181 Win=64061 Len=0"
"120","7.162395","96.17.176.177","192.168.56.101","TCP","54","80  >  49159 [ACK] Seq=181 Ack=99 Win=65535 Len=0"
"121","7.377312","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"122","7.377317","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"123","7.580123","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<1e>"
"124","7.580126","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<1e>"
"125","8.131901","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0xc9cb A isatap"
"126","8.131902","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0xc9cb A isatap"
"127","8.159641","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.1? Tell 192.168.56.101"
"128","8.159645","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.1? Tell 192.168.56.101"
"129","8.159663","0a:00:27:00:00:00","5a:94:d2:14:5a:51","ARP","42","192.168.56.1 is at 0a:00:27:00:00:00"
"130","8.236698","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0xc9cb A isatap"
"131","8.236699","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0xc9cb A isatap"
"132","8.328454","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<1e>"
"133","8.328457","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<1e>"
"134","8.439486","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"135","8.439489","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"136","9.104499","192.168.56.101","192.168.56.255","BROWSER","217","Request Announcement NONE"
"137","9.104503","192.168.56.101","192.168.56.255","BROWSER","217","Request Announcement NONE"
"138","9.116742","192.168.56.101","192.168.56.255","BROWSER","243","Host Announcement NONE, Workstation, Server, NT Workstation, Potential Browser"
"139","9.116744","192.168.56.101","192.168.56.255","BROWSER","243","Host Announcement NONE, Workstation, Server, NT Workstation, Potential Browser"
"140","9.209471","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"141","9.209475","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"142","9.454728","192.168.56.101","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"143","9.454730","192.168.56.101","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"144","9.454997","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"145","9.454999","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"146","9.485063","192.168.56.101","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
"147","9.485064","192.168.56.101","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
"148","9.516425","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"149","9.516429","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"150","9.657399","192.168.56.101","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
"151","9.657400","192.168.56.101","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
"152","9.657804","192.168.56.101","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"153","9.657805","192.168.56.101","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"154","9.938059","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"155","9.938061","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"156","10.598807","192.168.56.101","192.168.56.255","BROWSER","217","Request Announcement NONE"
"157","10.598810","192.168.56.101","192.168.56.255","BROWSER","217","Request Announcement NONE"
"158","10.698379","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0x96f1 A isatap"
"159","10.698381","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0x96f1 A isatap"
"160","10.799412","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0x96f1 A isatap"
"161","10.799413","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0x96f1 A isatap"
"162","11.007839","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"163","11.007843","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"164","11.752417","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"165","11.752420","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"166","12.082980","192.168.56.101","192.168.56.255","BROWSER","217","Request Announcement NONE"
"167","12.082983","192.168.56.101","192.168.56.255","BROWSER","217","Request Announcement NONE"
"168","12.458820","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"169","12.458824","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"170","12.499997","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"171","12.499999","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"172","13.255370","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0x6e6e A isatap"
"173","13.255372","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0x6e6e A isatap"
"174","13.361763","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0x6e6e A isatap"
"175","13.361765","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0x6e6e A isatap"
"176","13.566453","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"177","13.566457","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"178","13.581537","192.168.56.101","192.168.56.255","BROWSER","217","Request Announcement NONE"
"179","13.581539","192.168.56.101","192.168.56.255","BROWSER","217","Request Announcement NONE"
"180","14.317555","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"181","14.317559","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"182","15.064016","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"183","15.064020","192.168.56.101","192.168.56.255","NBNS","92","Name query NB ISATAP<00>"
"184","15.079764","192.168.56.101","192.168.56.255","BROWSER","229","Browser Election Request"
"185","15.079768","192.168.56.101","192.168.56.255","BROWSER","229","Browser Election Request"
"186","15.456414","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"187","15.456418","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"188","16.079665","192.168.56.101","192.168.56.255","BROWSER","229","Browser Election Request"
"189","16.079669","192.168.56.101","192.168.56.255","BROWSER","229","Browser Election Request"
"190","17.081798","192.168.56.101","192.168.56.255","BROWSER","229","Browser Election Request"
"191","17.081802","192.168.56.101","192.168.56.255","BROWSER","229","Browser Election Request"
"192","18.079932","192.168.56.101","192.168.56.255","BROWSER","229","Browser Election Request"
"193","18.079936","192.168.56.101","192.168.56.255","BROWSER","229","Browser Election Request"
"194","19.081959","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<1d>"
"195","19.081963","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<1d>"
"196","19.836518","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<1d>"
"197","19.836568","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<1d>"
"198","20.583289","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<1d>"
"199","20.583293","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<1d>"
"200","21.328596","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<1d>"
"201","21.328600","192.168.56.101","192.168.56.255","NBNS","110","Registration NB WORKGROUP<1d>"
"202","22.084299","192.168.56.101","192.168.56.255","NBNS","110","Registration NB <01><02>__MSBROWSE__<02><01>"
"203","22.084304","192.168.56.101","192.168.56.255","NBNS","110","Registration NB <01><02>__MSBROWSE__<02><01>"
"204","22.828184","192.168.56.101","192.168.56.255","NBNS","110","Registration NB <01><02>__MSBROWSE__<02><01>"
"205","22.828187","192.168.56.101","192.168.56.255","NBNS","110","Registration NB <01><02>__MSBROWSE__<02><01>"
"206","23.581152","192.168.56.101","192.168.56.255","NBNS","110","Registration NB <01><02>__MSBROWSE__<02><01>"
"207","23.581156","192.168.56.101","192.168.56.255","NBNS","110","Registration NB <01><02>__MSBROWSE__<02><01>"
"208","24.329385","192.168.56.101","192.168.56.255","NBNS","110","Registration NB <01><02>__MSBROWSE__<02><01>"
"209","24.329390","192.168.56.101","192.168.56.255","NBNS","110","Registration NB <01><02>__MSBROWSE__<02><01>"
"210","25.082980","192.168.56.101","192.168.56.255","BROWSER","217","Request Announcement NONE"
"211","25.082985","192.168.56.101","192.168.56.255","BROWSER","217","Request Announcement NONE"
"212","25.083121","192.168.56.101","192.168.56.255","BROWSER","217","Request Announcement NONE"
"213","25.083123","192.168.56.101","192.168.56.255","BROWSER","217","Request Announcement NONE"
"214","25.084130","192.168.56.101","192.168.56.255","BROWSER","247","Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
"215","25.084131","192.168.56.101","192.168.56.255","BROWSER","247","Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
"216","27.492927","192.168.56.101","192.168.56.255","BROWSER","243","Local Master Announcement NONE, Workstation, Server, NT Workstation, Potential Browser, Master Browser"
"217","27.492931","192.168.56.101","192.168.56.255","BROWSER","243","Local Master Announcement NONE, Workstation, Server, NT Workstation, Potential Browser, Master Browser"
"218","37.707701","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"219","37.707705","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"220","38.855610","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0x6cfb A wpad"
"221","38.855612","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0x6cfb A wpad"
"222","38.961398","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0x6cfb A wpad"
"223","38.961399","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0x6cfb A wpad"
"224","39.157775","192.168.56.101","192.168.56.255","NBNS","92","Name query NB WPAD<00>"
"225","39.157778","192.168.56.101","192.168.56.255","NBNS","92","Name query NB WPAD<00>"
"226","39.906366","192.168.56.101","192.168.56.255","NBNS","92","Name query NB WPAD<00>"
"227","39.906370","192.168.56.101","192.168.56.255","NBNS","92","Name query NB WPAD<00>"
"228","40.657671","192.168.56.101","192.168.56.255","NBNS","92","Name query NB WPAD<00>"
"229","40.657675","192.168.56.101","192.168.56.255","NBNS","92","Name query NB WPAD<00>"
"230","40.704608","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"231","40.704610","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"232","41.418211","192.168.56.101","8.8.8.8","DNS","79","Standard query 0x09c0 A clients2.google.com"
"233","41.434834","8.8.8.8","192.168.56.101","DNS","119","Standard query response 0x09c0 A clients2.google.com CNAME clients.l.google.com A 142.251.33.14"
"234","41.510214","192.168.56.101","142.251.33.14","TCP","66","49163  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"235","41.525906","142.251.33.14","192.168.56.101","TCP","58","443  >  49163 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"236","41.526153","192.168.56.101","142.251.33.14","TCP","54","49163  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"237","41.708574","192.168.56.101","142.251.33.14","TLSv1.2","215","Client Hello"
"238","41.709032","142.251.33.14","192.168.56.101","TCP","54","443  >  49163 [ACK] Seq=1 Ack=162 Win=65535 Len=0"
"239","41.727824","142.251.33.14","192.168.56.101","TLSv1.2","1466","Server Hello"
"240","41.728406","142.251.33.14","192.168.56.101","TCP","1514","443  >  49163 [ACK] Seq=1413 Ack=162 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"241","41.728594","192.168.56.101","142.251.33.14","TCP","54","49163  >  443 [ACK] Seq=162 Ack=2873 Win=64240 Len=0"
"242","41.728780","142.251.33.14","192.168.56.101","TCP","1514","443  >  49163 [ACK] Seq=2873 Ack=162 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"243","41.728794","142.251.33.14","192.168.56.101","TCP","1514","443  >  49163 [ACK] Seq=4333 Ack=162 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"244","41.728795","142.251.33.14","192.168.56.101","TLSv1.2","922","Certificate, Server Key Exchange, Server Hello Done"
"245","41.728954","192.168.56.101","142.251.33.14","TCP","54","49163  >  443 [ACK] Seq=162 Ack=6661 Win=64240 Len=0"
"246","41.814492","192.168.56.101","142.251.33.14","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"247","41.814758","142.251.33.14","192.168.56.101","TCP","54","443  >  49163 [ACK] Seq=6661 Ack=288 Win=65535 Len=0"
"248","41.830263","142.251.33.14","192.168.56.101","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"249","42.036054","192.168.56.101","142.251.33.14","TCP","54","49163  >  443 [ACK] Seq=288 Ack=6712 Win=64189 Len=0"
"250","42.302483","192.168.56.101","142.251.33.14","TLSv1.2","577","Application Data"
"251","42.302759","142.251.33.14","192.168.56.101","TCP","54","443  >  49163 [ACK] Seq=6712 Ack=811 Win=65535 Len=0"
"252","42.329542","142.251.33.14","192.168.56.101","TLSv1.2","333","Application Data"
"253","42.356928","192.168.56.101","142.251.33.14","TCP","54","49163  >  443 [RST, ACK] Seq=811 Ack=6991 Win=0 Len=0"
"254","43.709451","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"255","43.709454","192.168.56.101","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"256","85.121882","192.168.56.101","192.168.56.255","BROWSER","247","Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
"257","85.121886","192.168.56.101","192.168.56.255","BROWSER","247","Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
"258","95.308346","192.168.56.101","8.8.8.8","DNS","76","Standard query 0xea6d A time.windows.com"
"259","95.331410","8.8.8.8","192.168.56.101","DNS","128","Standard query response 0xea6d A time.windows.com CNAME twc.trafficmanager.net A 40.119.6.228"
"260","96.832354","192.168.56.101","40.119.6.228","NTP","90","NTP Version 3, client"
"261","96.856847","40.119.6.228","192.168.56.101","NTP","90","NTP Version 3, server"
"262","122.965359","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0x69e6 A wpad"
"263","122.965361","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0x69e6 A wpad"
"264","123.064370","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0x69e6 A wpad"
"265","123.064372","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0x69e6 A wpad"
"266","123.272501","192.168.56.101","192.168.56.255","NBNS","92","Name query NB WPAD<00>"
"267","123.272504","192.168.56.101","192.168.56.255","NBNS","92","Name query NB WPAD<00>"
